race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,23.7,98.8,1.2,Safe D,17.21,3.04,23.7,1.98,1.67,-0.2,14.16,9.54,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,2602598,139875,0,61.85,38.15,0.0,222248,137100,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-9.25,18.9,81.1,Likely R,-15.57,3.04,-10.09,0.2,2.63,-0.39,-18.12,8.87,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,37.5,41.5,1,-7.0,0.15,8059705,6157141,0,44.53,53.6,1.87,794206,956137,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-31.73,0.1,99.9,Safe R,-28.8,3.04,-32.92,-1.75,-4.39,-1.02,-29.98,-1.75,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,30.0,52.0,1,-25.0,0.15,209807,2646194,0,34.13,65.87,0.0,101876,196597,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-33.89,0.1,99.9,Safe R,-26.57,3.04,-33.89,-3.57,-6.25,-0.54,-30.12,-3.77,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,881,5880482,0,33.06,66.94,0.0,708974,1435786,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,-2.94,38.9,61.1,Lean R,-11.18,3.04,-3.81,1.25,2.05,1.04,-13.88,10.93,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,43.19,44.37,4,-1.17,0.175,40284109,7605209,0,47.55,50.44,2.01,3796231,4026477,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,15.84,93.5,6.5,Likely D,6.87,3.04,15.84,3.08,3.15,-0.3,5.89,9.95,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,14719667,192041,0,57.92,42.08,0.0,1825841,1326461,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-44.55,0.0,100.0,Safe R,-41.99,3.04,-44.55,-3.0,-1.67,-0.93,-42.69,-1.86,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,22447,3906186,0,27.73,72.27,0.0,147963,385710,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-45.39,0.0,100.0,Safe R,-45.32,3.04,-45.39,-2.47,0.0,-0.64,-46.96,1.57,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9653,1555543,0,27.31,72.69,0.0,51426,136908,0,0,188334
AK-01,house,AK,01,Matt Schultz,Nick Begich III,DEM,REP,REP,REP,-10.43,31.2,68.8,Lean R,-10.54,3.04,-10.23,0.0,-1.67,-1.06,-13.8,3.37,True,False,,Bill Hill,0.0,0.0,,,0.0,confirmed,confirmed,38.0,48.0,1,-13.0,0.15,0,0,0,44.07,54.33,1.6,104203,128460,3783,0,236446
AL-01,house,AL,01,Clyde Jones,Rhett Marques,DEM,REP,,REP,-29.35,0.3,99.7,Safe R,-32.25,3.04,-29.35,0.42,0.0,-0.56,-36.34,6.99,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37487,0,0,35.32,64.68,0.0,81121,148527,0,0,229648
AL-02,house,AL,02,Shomari Figures,Hampton Harris,DEM,REP,DEM,DEM,-4.32,34.0,66.0,Lean R,-10.46,3.04,-4.32,0.9,2.48,-0.28,-14.46,10.14,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,827549,214719,0,47.84,52.16,0.0,98177,107045,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-44.53,0.0,100.0,Safe R,-43.01,3.04,-44.53,-2.29,-1.67,-0.61,-47.04,2.51,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39858,1846490,0,27.73,72.27,0.0,61429,160058,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-64.47,0.0,100.0,Safe R,-63.2,3.04,-64.47,-1.97,-1.67,-0.67,-66.99,2.52,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13797,832268,0,17.77,82.23,0.0,40275,186428,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-26.58,0.6,99.4,Safe R,-26.67,3.04,-26.58,-0.72,-1.67,-0.56,-29.51,2.93,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,484501,1352249,0,36.71,63.29,0.0,90859,156661,0,0,247520
AL-06,house,AL,06,Elizabeth Anderson,Gary Palmer,DEM,REP,REP,REP,-32.31,0.1,99.9,Safe R,-32.18,3.04,-32.31,-1.9,-0.72,-0.54,-34.79,2.48,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15899,783587,0,33.85,66.15,0.0,82798,161833,0,0,244631
AL-07,house,AL,07,Terri Sewell,Republican candidate (AL-07),DEM,REP,DEM,DEM,31.76,99.9,0.1,Safe D,21.93,3.04,31.76,2.6,4.31,-0.12,17.99,13.77,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1552149,0,0,65.88,34.12,0.0,138584,71768,0,0,210352
AR-01,house,AR,01,Terri Green,Eric Crawford,DEM,REP,REP,REP,-47.16,0.0,100.0,Safe R,-43.58,3.04,-47.16,-1.66,-4.28,-0.68,-46.4,-0.76,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38601,762876,0,26.42,73.58,0.0,51736,144090,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-14.08,8.9,91.1,Likely R,-14.35,3.04,-14.08,-1.13,-1.12,-0.52,-16.22,2.14,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,798208,3790112,0,42.96,57.04,0.0,96866,128610,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-29.94,0.2,99.8,Safe R,-24.51,3.04,-29.94,-1.84,-6.29,-0.34,-25.81,-4.13,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,88315,1547665,0,35.03,64.97,0.0,77625,143973,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-43.21,0.0,100.0,Safe R,-37.95,3.04,-43.21,-2.85,-4.96,-0.49,-40.73,-2.48,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,2197868,0,28.39,71.61,0.0,55808,140750,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Gina Swoboda,DEM,REP,,REP,4.51,66.7,33.3,Lean D,0.69,3.04,4.62,1.2,0.0,-0.3,-3.14,7.65,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,43.47,41.41,2,1.35,0.15,1290456,222185,0,51.27,46.85,1.88,161770,147812,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,-1.2,45.4,54.6,Toss-up,-10.53,3.04,-1.2,-0.86,7.81,-0.67,-15.12,13.92,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2341970,7449412,0,49.4,50.6,0.0,144012,147522,0,0,291534
AZ-03,house,AZ,03,Yassamin Ansari,Kirt Burgess,DEM,REP,DEM,DEM,60.2,100.0,0.0,Safe D,46.17,3.04,60.2,2.42,6.47,2.1,40.31,19.89,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1217963,0,0,80.1,19.9,0.0,119551,29704,0,0,149255
AZ-04,house,AZ,04,Greg Stanton,Zuhdi Jasser,DEM,REP,DEM,DEM,17.45,95.2,4.8,Safe D,10.26,3.04,17.45,0.92,3.02,0.21,6.76,10.69,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1663223,450109,0,58.73,41.27,0.0,142857,100398,0,0,243254
AZ-05,house,AZ,05,Christopher James,Daniel Keenan,DEM,REP,,REP,-15.46,7.0,93.0,Likely R,-16.63,3.04,-15.46,-1.67,0.0,-0.2,-20.19,4.73,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,124665,1578351,0,42.27,57.73,0.0,131674,179843,0,0,311518
AZ-06,house,AZ,06,JoAnna Mendoza,Juan Ciscomani,DEM,REP,REP,REP,3.99,64.9,35.1,Lean D,2.29,3.04,3.57,0.04,-1.91,0.11,-0.76,4.75,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5341038,5083547,0,50.9,46.98,2.12,156819,144771,6532,0,308122
AZ-07,house,AZ,07,Adelita Grijalva,Daniel Butierez,DEM,REP,DEM,DEM,36.72,100.0,0.0,Safe D,28.22,3.04,36.72,1.54,2.05,1.86,22.39,14.33,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2094207,223537,0,68.36,31.64,0.0,134792,62388,0,0,197180
AZ-08,house,AZ,08,Bernadette Greene Placentia,Abraham Hamadeh,DEM,REP,REP,REP,-12.1,12.4,87.6,Likely R,-13.09,3.04,-12.1,-1.06,-0.95,-0.05,-16.48,4.38,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,209358,1013076,0,43.95,56.05,0.0,120601,153815,0,0,274416
AZ-09,house,AZ,09,Danielle Sterbinsky,Paul Gosar,DEM,REP,REP,REP,-25.32,0.8,99.2,Safe R,-27.3,3.04,-25.32,-0.2,-1.21,0.35,-31.34,6.02,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,260572,357756,0,37.34,62.66,0.0,105194,176536,0,0,281730
CA-01,house,CA,01,Mike McGuire,James Gallagher,DEM,REP,,DEM,18.97,96.5,3.5,Safe D,15.58,3.04,18.97,0.24,0.0,0.11,12.63,6.34,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1467649,1047240,0,59.49,40.51,0.0,142260,96891,0,0,239151
CA-02,house,CA,02,Jared Huffman,Robin Littau,DEM,REP,DEM,DEM,33.61,99.9,0.1,Safe D,28.04,3.04,33.61,2.18,0.77,-0.42,25.45,8.16,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,868510,0,0,66.81,33.19,0.0,182060,90460,0,0,272520
CA-03,house,CA,03,Amerish Bera,Robb Tucker,DEM,REP,DEM,DEM,19.17,96.6,3.4,Safe D,13.01,3.04,19.17,1.03,2.23,-0.13,10.55,8.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1038702,227060,0,59.59,40.41,0.0,152926,103718,0,0,256644
CA-04,house,CA,04,Mike Thompson,Ray Riehle,DEM,REP,DEM,DEM,26.86,99.5,0.5,Safe D,18.38,3.04,26.86,2.31,2.74,0.39,14.96,11.9,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3482591,112696,0,63.43,36.57,0.0,152710,88044,0,0,240754
CA-05,house,CA,05,Michael Masuda,Tom McClintock,DEM,REP,REP,REP,-20.33,2.6,97.4,Safe R,-18.14,3.04,-20.33,-0.75,-4.77,0.28,-21.2,0.87,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,272165,819918,0,39.84,60.16,0.0,101073,152650,0,0,253723
CA-06,house,CA,06,Richard Pan,Kevin Kiley,DEM,IND,IND,IND,9.85,82.7,17.3,Likely D,11.44,3.04,9.85,-0.99,-3.7,0.06,8.67,1.18,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,687794,2699316,0,54.93,45.07,0.0,129319,106122,0,0,235441
CA-07,house,CA,07,Doris Matsui,Republican candidate (CA-07),DEM,REP,DEM,DEM,26.49,99.4,0.6,Safe D,16.73,3.04,26.49,3.07,3.51,0.13,13.26,13.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2959675,0,0,63.24,36.76,0.0,153578,89257,0,0,242835
CA-08,house,CA,08,John Garamendi,Rudy Recile,DEM,REP,DEM,DEM,46.86,100.0,0.0,Safe D,39.22,3.04,46.86,1.61,2.41,0.58,35.19,11.67,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,441195,7737,0,73.43,26.57,0.0,160551,58092,0,0,218644
CA-09,house,CA,09,Josh Harder,John McBride,DEM,REP,DEM,DEM,28.5,99.7,0.3,Safe D,17.09,3.04,28.5,2.89,4.61,0.87,11.8,16.7,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3714506,30151,0,64.25,35.75,0.0,120752,67188,0,0,187940
CA-10,house,CA,10,Mark DeSaulnier,Jeff Frese,DEM,REP,DEM,DEM,42.77,100.0,0.0,Safe D,37.66,3.04,42.77,1.82,0.33,-0.07,34.75,8.03,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,515092,0,0,71.39,28.61,0.0,188802,75678,0,0,264480
CA-11,house,CA,11,Scott Wiener,Republican candidate (CA-11),DEM,REP,,DEM,80.23,100.0,0.0,Safe D,74.21,3.04,80.23,3.29,0.0,-0.31,70.62,9.6,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3958853,0,0,90.11,9.89,0.0,227831,24995,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,80.98,3.04,88.39,2.45,1.67,0.26,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jamie Joyce,80.0,confirmed,,,,0,,0.0,1262755,0,0,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,21.94,98.2,1.8,Safe D,6.57,3.04,21.94,3.22,7.04,2.08,0.51,21.44,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3588014,0,0,60.97,39.03,0.0,88757,56813,0,0,145569
CA-14,house,CA,14,Aisha Wahab,Wendy Huang,DEM,REP,,DEM,45.26,100.0,0.0,Safe D,40.68,3.04,45.26,1.41,0.0,0.12,36.2,9.05,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,500963,33673,0,72.63,27.37,0.0,145192,54718,0,0,199910
CA-15,house,CA,15,Kevin Mullin,Charles Hoelter,DEM,REP,DEM,DEM,58.2,100.0,0.0,Safe D,53.84,3.04,58.2,2.05,-0.99,0.26,49.64,8.56,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,720687,0,0,79.1,20.9,0.0,169181,44708,0,0,213889
CA-16,house,CA,16,Sam Liccardo,Peter Sundin Soulé,DEM,REP,DEM,DEM,60.9,100.0,0.0,Safe D,53.14,3.04,60.9,3.15,1.67,-0.1,49.91,10.99,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3278888,0,0,80.45,19.55,0.0,191528,46546,0,0,238075
CA-17,house,CA,17,Rohit Khanna,Ritesh Tandon,DEM,REP,DEM,DEM,47.02,100.0,0.0,Safe D,45.22,3.04,47.02,3.77,-4.76,-0.25,40.75,6.27,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,12643779,33733,0,73.51,26.49,0.0,135965,49001,0,0,184966
CA-18,house,CA,18,Zoe Lofgren,Shane Lewis,DEM,REP,DEM,DEM,41.69,100.0,0.0,Safe D,34.91,3.04,41.69,2.15,-0.49,2.08,29.37,12.32,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1613682,44871,0,70.85,29.15,0.0,117756,48458,0,0,166214
CA-19,house,CA,19,Jimmy Panetta,Peter Verbica,DEM,REP,DEM,DEM,47.18,100.0,0.0,Safe D,38.83,3.04,48.09,2.28,3.85,0.1,35.64,11.53,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2440228,68844,0,70.9,25.44,3.66,186800,67041,9644,0,263484
CA-20,house,CA,20,Sandra Van Scotter,Vince Fong,DEM,REP,REP,REP,-30.58,0.2,99.8,Safe R,-30.23,3.04,-30.58,-2.46,-1.67,0.73,-32.98,2.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12166,1592260,0,34.71,65.29,0.0,76642,144161,0,0,220803
CA-21,house,CA,21,Jim Costa,Kyle Kirkland,DEM,REP,DEM,DEM,18.5,96.1,3.9,Safe D,11.55,3.04,18.5,0.91,0.92,2.08,6.17,12.33,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1161499,311664,0,59.25,40.75,0.0,83696,57567,0,0,141263
CA-22,house,CA,22,Randy Villegas,David Valadao,DEM,REP,REP,REP,3.55,63.3,36.7,Lean D,4.57,3.04,4.35,-0.65,-5.26,2.65,-1.86,5.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,42.0,1,-1.0,0.15,1748192,4233413,0,51.77,48.23,0.0,62031,57781,0,0,119812
