race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-10.15,28.2,71.8,Lean R,-13.18,3.8,-13.8,3.65,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.21,54.19,1.6,104525,128138,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.82,1.8,98.2,Safe R,-29.63,3.8,-30.88,9.06,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,39.09,60.91,0.0,619787,965776,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.33,0.4,99.6,Safe R,-30.5,3.8,-31.57,4.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.33,63.67,0.0,304999,534457,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.95,71.6,28.4,Lean D,-4.25,3.8,-5.59,11.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.26,37.22,9,6.04,0.242,52.97,47.03,0.0,1256794,1115730,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.01,99.6,0.4,Safe D,23.32,3.8,20.82,7.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.01,35.99,0.0,7103734,3994809,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.76,97.1,2.9,Safe D,11.58,3.8,11.29,8.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.88,40.12,0.0,1338239,896683,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.56,96.2,3.8,Safe D,15.88,3.8,14.76,3.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.28,40.72,0.0,729841,501299,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-6.0,28.3,71.7,Lean R,-10.56,3.8,-13.22,7.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.3,43.5,12,-3.98,0.262,47.0,53.0,0.0,3597711,4057115,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,3.02,61.4,38.6,Lean D,-1.71,3.8,-2.21,5.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.0,43.0,1,9.0,0.15,51.51,48.49,0.0,1893064,1781982,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.73,99.8,0.2,Safe D,25.73,3.8,23.56,7.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.37,34.63,0.0,236428,125263,0,0,361691
