code,level,state,partisan_lean,gcb,environment,demo_env_adj,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
FL-06,district,FL,-28.57,3.72,-25.24,-0.38,-30.31,53.1,43.2,9.9,1.3,74.7,11.2,9.8,2.1,2.1,0.2
FL-07,district,FL,-10.92,3.72,-7.1,0.1,-12.62,44.9,51.5,-6.6,-0.2,64.0,10.4,18.8,4.7,1.9,0.2
FL-08,district,FL,-15.06,3.72,-11.49,-0.15,-16.4,47.0,49.4,-2.4,0.5,68.2,10.8,14.2,4.5,2.1,0.2
FL-09,district,FL,-14.81,3.72,-10.07,1.03,-17.93,45.4,50.9,-5.5,-2.4,48.3,10.5,35.7,3.5,1.8,0.2
FL-10,district,FL,26.8,3.72,31.48,0.97,24.29,28.2,68.1,-39.9,-1.4,35.3,27.4,30.0,5.2,1.8,0.3
FL-11,district,FL,-14.37,3.72,-10.48,0.17,-15.84,46.3,50.1,-3.8,-0.3,62.1,10.8,19.9,5.3,1.7,0.2
FL-12,district,FL,-12.99,3.72,-8.86,0.41,-15.55,45.4,51.0,-5.6,-0.9,58.2,10.6,24.5,4.6,1.9,0.2
FL-13,district,FL,-12.0,3.72,-8.71,-0.43,-13.46,45.9,50.4,-4.5,1.0,76.9,6.4,10.3,4.4,1.9,0.2
FL-14,district,FL,-8.79,3.72,-4.57,0.51,-10.62,43.5,52.8,-9.3,-1.1,54.3,13.2,25.6,4.6,2.0,0.2
FL-15,district,FL,-17.66,3.72,-13.99,-0.05,-20.09,48.1,48.3,-0.2,0.5,63.4,14.9,14.8,4.7,1.9,0.2
FL-16,district,FL,-11.67,3.72,-8.15,-0.19,-13.81,45.7,50.6,-4.9,0.9,70.7,12.0,12.9,2.7,1.6,0.1
FL-17,district,FL,-20.19,3.72,-16.84,-0.37,-22.24,49.4,46.9,2.5,1.1,78.3,7.0,11.0,2.1,1.5,0.1
FL-18,district,FL,-15.19,3.72,-10.98,0.48,-17.1,46.4,49.9,-3.5,-0.7,55.5,15.1,24.6,2.5,2.1,0.2
FL-19,district,FL,-28.43,3.72,-24.67,0.04,-30.42,52.4,44.0,8.4,-0.1,72.6,5.1,18.9,2.1,1.2,0.1
FL-20,district,FL,40.58,3.72,45.13,0.83,37.5,23.1,73.3,-50.2,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.46,3.72,-10.8,-0.06,-16.36,46.8,49.6,-2.8,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-7.03,3.72,-2.48,0.83,-10.6,42.4,53.9,-11.5,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.41,3.72,21.79,0.66,13.94,32.6,63.8,-31.2,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.37,3.72,49.88,1.78,39.08,20.4,75.9,-55.5,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-5.24,3.72,-0.93,0.59,-9.22,41.9,54.5,-12.6,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.73,3.72,-5.94,3.07,-18.5,41.9,54.4,-12.5,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.78,3.72,-3.03,3.03,-14.7,40.7,55.7,-15.0,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.43,3.72,-12.72,3.0,-25.63,44.9,51.4,-6.5,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.28,3.72,-11.85,-0.3,-15.92,47.8,48.5,-0.7,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.57,3.72,12.23,-0.06,7.66,38.1,58.3,-20.2,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.08,3.72,-26.8,-0.45,-29.88,54.2,42.2,12.0,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.47,3.72,58.75,0.56,53.04,17.4,78.9,-61.5,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,73.04,3.72,76.9,0.14,72.33,10.3,86.1,-75.8,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,50.2,3.72,54.18,0.26,50.34,19.9,76.4,-56.5,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.22,3.72,-18.96,-0.47,-22.27,50.1,46.3,3.8,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.02,3.72,-26.59,-0.3,-30.76,54.2,42.2,12.0,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.31,3.72,-30.76,-0.17,-34.33,55.1,41.2,13.9,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.15,3.72,-17.81,-0.38,-20.93,50.3,46.0,4.3,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.67,3.72,-20.28,-0.33,-23.52,50.9,45.4,5.5,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.21,3.72,-9.76,-0.27,-14.2,47.2,49.2,-2.0,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.87,3.72,45.94,0.35,42.65,23.2,73.1,-49.9,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.49,3.72,-34.14,-0.37,-37.03,56.9,39.4,17.5,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.98,3.72,30.12,-0.58,25.17,27.4,69.0,-41.6,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.56,3.72,27.94,-0.35,22.06,28.9,67.5,-38.6,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.01,3.72,-4.04,-0.75,-8.59,44.2,52.1,-7.9,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.56,3.72,-5.67,-0.83,-10.13,45.0,51.3,-6.3,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.41,3.72,-0.33,-0.64,-4.46,42.5,53.8,-11.3,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.53,3.72,-27.43,-0.62,-31.9,54.0,42.3,11.7,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.68,3.72,-41.53,-0.56,-46.2,59.8,36.5,23.3,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.75,3.72,-23.45,-0.42,-27.56,52.0,44.3,7.7,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.49,3.72,39.34,0.13,32.27,26.4,69.9,-43.5,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.77,3.72,39.85,0.36,33.6,25.9,70.4,-44.5,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.84,3.72,39.84,1.28,31.81,23.6,72.7,-49.1,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,33.61,3.72,39.56,2.23,28.79,23.0,73.4,-50.4,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.64,3.72,41.91,-0.45,37.55,24.1,72.2,-48.1,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.05,3.72,10.42,-0.35,5.67,37.7,58.7,-21.0,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.64,3.72,72.66,0.3,66.13,11.6,84.8,-73.2,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.34,3.72,13.14,0.08,7.01,35.7,60.6,-24.9,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.75,3.72,42.16,-0.32,37.04,23.9,72.5,-48.6,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.46,3.72,27.33,0.15,22.34,30.0,66.4,-36.4,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.54,3.72,16.16,-0.1,11.6,34.9,61.4,-26.5,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.71,3.72,-40.86,-0.87,-44.13,60.0,36.3,23.7,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,11.02,3.72,14.19,-0.55,10.63,36.7,59.7,-23.0,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.84,3.72,10.7,0.14,5.26,37.2,59.1,-21.9,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.0,3.72,-37.17,-0.9,-40.5,58.5,37.9,20.6,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.73,3.72,-19.76,-0.75,-23.07,50.9,45.5,5.4,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.83,3.72,9.19,-0.36,4.81,38.5,57.8,-19.3,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.84,3.72,6.54,-0.03,0.4,39.5,56.8,-17.3,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-25.97,3.72,-22.73,-0.48,-26.92,52.0,44.3,7.7,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.51,3.72,-28.48,-0.69,-31.73,54.6,41.7,12.9,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-29.97,3.72,-26.95,-0.7,-29.88,53.8,42.5,11.3,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.22,3.72,-14.28,-0.78,-17.13,48.6,47.7,0.9,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.14,3.72,-30.21,-0.79,-33.1,55.3,41.1,14.2,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.38,3.72,46.17,0.07,42.16,23.0,73.3,-50.3,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.64,3.72,-32.79,-0.88,-36.49,56.6,39.7,16.9,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.6,3.72,-26.74,-0.86,-30.39,53.9,42.4,11.5,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.58,3.72,-28.21,-0.35,-31.85,54.1,42.3,11.8,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.21,3.72,-15.9,-0.41,-20.06,49.0,47.3,1.7,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.85,3.72,7.02,-0.55,4.17,39.2,57.1,-17.9,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.53,3.72,-20.23,-0.42,-23.7,50.7,45.6,5.1,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.75,3.72,-43.84,-0.8,-47.91,61.3,35.0,26.3,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.88,3.72,-37.97,-0.81,-41.93,58.7,37.6,21.1,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.91,3.72,23.25,-0.38,19.27,32.8,63.6,-30.8,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.58,3.72,-32.7,-0.84,-36.16,56.5,39.9,16.6,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.42,3.72,-60.69,-0.98,-64.67,68.5,27.9,40.6,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.62,3.72,-11.58,-0.67,-15.31,47.5,48.9,-1.4,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.2,3.72,-35.82,-0.35,-39.08,57.6,38.8,18.8,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,50.05,3.72,54.0,0.23,48.71,20.3,76.1,-55.8,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.51,3.72,-32.2,-0.41,-36.65,56.6,39.7,16.9,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.25,3.72,-29.93,-0.41,-34.59,55.7,40.7,15.0,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.9,3.72,-29.57,-0.39,-34.39,55.6,40.7,14.9,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.23,3.72,-28.88,-0.37,-32.4,55.0,41.3,13.7,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.81,3.72,19.41,-0.12,13.91,33.8,62.6,-28.8,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.78,3.72,29.05,-0.45,24.29,29.8,66.6,-36.8,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.24,3.72,25.04,0.08,19.39,31.0,65.3,-34.3,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.05,3.72,25.05,-0.72,20.13,31.7,64.6,-32.9,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,3.72,50.8,-0.46,46.35,20.3,76.0,-55.7,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.31,3.72,25.53,-0.5,21.09,31.4,65.0,-33.6,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.47,3.72,71.51,0.32,65.14,11.4,85.0,-73.6,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.81,3.72,31.97,-0.55,26.99,28.7,67.6,-38.9,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.33,3.72,15.32,-0.73,10.94,36.0,60.3,-24.3,1.9,87.2,4.6,5.0,1.7,1.4,0.1
