race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.1575
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.4388
AK-SEN,50.58,44.98,0.0,,0.0,3.88,8,0.1611
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0192
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.1469
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0185
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.1624
AZ-GOV,45.22,36.42,0.0,,0.0,0.0,9,0.1905
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.002
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.3008
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0153
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0022
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.9772
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.2742
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.2679
FL-GOV,39.5,43.94,0.3,IND,0.0,0.0,11,0.2317
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.4451
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.5743
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.1027
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0006
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.6447
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.315
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.8909
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.3265
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.3376
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0248
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.1114
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.8312
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0442
MA-GOV,52.67,30.79,0.0,,0.0,0.0,3,0.309
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.2083
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.067
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.5318
