race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.96,61.2,38.8,Lean D,-12.1,4.37,-13.45,16.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,41.0,1,6.0,0.15,0,0,0,51.48,48.52,0.0,599456,564998,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-44.76,0.0,100.0,Safe R,-36.28,4.37,-37.52,-7.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,27.62,72.38,0.0,174977,458566,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,17.72,95.5,4.5,Safe D,12.91,4.37,11.14,6.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,0,0,0,58.86,41.14,0.0,2327713,1627024,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-12.32,11.8,88.2,Likely R,-16.26,4.37,-16.41,4.09,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,43.84,56.16,0.0,407388,521925,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.2,99.9,0.1,Safe D,27.69,4.37,25.91,5.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.67,30.79,3,21.88,0.15,0,0,0,65.6,34.4,0.0,1595142,836425,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,35.69,100.0,0.0,Safe D,30.41,4.37,29.51,6.18,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,0,0,0,67.85,32.15,0.0,1442973,683861,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,10.89,85.2,14.8,Likely D,7.49,4.37,7.09,3.81,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,0,0,55.45,44.55,0.0,322683,259280,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,10.92,85.3,14.7,Likely D,-0.36,4.37,-1.44,12.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.69,29.88,14,4.43,0.272,0,0,0,55.46,44.54,0.0,2198592,1765670,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,8.47,79.2,20.8,Likely D,4.94,4.37,4.34,4.12,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,0,0,0,54.23,45.77,0.0,1235289,1042455,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-18.29,4.0,96.0,Safe R,-20.75,4.37,-20.84,2.55,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,0,0,0,40.86,59.14,0.0,270873,392138,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-11.87,12.7,87.3,Likely R,3.66,4.37,2.82,-14.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,46.65,3,-7.64,0.15,0,0,0,44.06,55.94,0.0,254832,323500,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,6.56,73.5,26.5,Lean D,7.45,4.37,6.14,0.41,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,53.28,46.72,0.0,344380,301997,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,3.07,61.6,38.4,Lean D,-1.54,4.37,-3.15,6.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,40.23,4,-1.67,0.175,0,0,0,51.53,48.47,0.0,535469,503598,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,13.45,90.2,9.8,Likely D,15.38,4.37,12.68,0.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.87,33.71,12,16.45,0.262,0,0,0,56.72,43.28,0.0,3297598,2515900,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.63,32.8,67.2,Lean R,-10.26,4.37,-11.31,6.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.06,46.99,12,0.84,0.262,0,0,0,47.68,52.32,0.0,1924285,2111227,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.71,0.1,99.9,Safe R,-34.68,4.37,-34.95,3.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,34.15,65.85,0.0,374316,721907,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.82,71.2,28.8,Lean D,15.34,4.37,14.89,-9.08,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,40.0,1,5.0,0.15,0,0,0,52.91,47.09,0.0,831602,740172,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,15.5,93.2,6.8,Likely D,-0.87,4.37,-1.75,17.25,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.74,35.45,5,19.29,0.194,0,0,0,57.75,42.25,0.0,2843370,2080247,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,20.25,97.4,2.6,Safe D,15.7,4.37,14.16,6.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,28.0,15.0,1,13.0,0.15,0,0,0,60.13,39.87,0.0,216067,143281,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-12.57,11.4,88.6,Likely R,-16.63,4.37,-18.12,5.55,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,43.71,56.29,0.0,779706,1003992,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-26.6,0.5,99.5,Safe R,-29.31,4.37,-29.98,3.38,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.7,63.3,0.0,109543,188930,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-20.75,2.3,97.7,Safe R,-28.63,4.37,-30.12,9.37,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.0,51.0,1,-19.0,0.15,0,0,0,39.62,60.38,0.0,849829,1294931,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-9.09,19.1,80.9,Likely R,-12.03,4.37,-13.88,4.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.66,45.7,7,-6.1,0.223,0,0,0,45.45,54.55,0.0,3628632,4354538,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-25.66,0.7,99.3,Safe R,33.5,4.37,32.77,-58.43,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,37.17,62.83,0.0,96123,162472,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,8.92,80.4,19.6,Likely D,-0.25,4.37,-0.87,9.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.24,40.63,4,6.56,0.175,0,0,0,54.46,45.54,0.0,1304924,1091118,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-40.39,0.0,100.0,Safe R,-46.63,4.37,-46.96,6.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,29.8,70.2,0.0,56131,132203,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-1.86,44.8,55.2,Toss-up,-12.07,4.37,-13.8,11.94,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,50.51,44.93,9,5.48,0.242,8661662,6500847,0,48.29,50.11,1.6,114168,118494,3783,0,236446
AL-SEN,senate,AL,SEN,Everett Wess,Barry Moore,DEM,REP,,REP,-24.83,0.9,99.1,Safe R,-27.25,4.37,-30.88,6.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,73770,2980325,0,37.59,62.41,0.0,595958,989605,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-26.65,0.5,99.5,Safe R,-29.3,4.37,-31.57,4.91,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.0,58.0,1,-19.0,0.15,1589764,5406040,0,36.67,63.33,0.0,307850,531606,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,25.06,99.2,0.8,Safe D,13.82,4.37,11.29,13.76,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,6818283,31866,0,62.53,37.47,0.0,1397453,837469,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,24.2,99.0,1.0,Safe D,15.61,4.37,14.84,9.36,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,3044649,20211,0,62.1,37.9,0.0,222041,135502,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-5.6,29.5,70.5,Lean R,-8.67,4.37,-13.22,7.62,False,False,,,0.0,0.0,,,0.0,projected,confirmed,39.77,45.88,6,-6.07,0.21,8188392,8407064,0,47.2,52.8,0.0,3612984,4041842,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,11.07,85.6,14.4,Likely D,-0.28,4.37,-2.21,13.28,False,False,,,0.0,0.0,,,0.0,confirmed,projected,48.54,43.48,7,5.83,0.223,60439613,4880582,0,55.54,44.46,0.0,2040982,1634064,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-1.41,44.6,55.4,Toss-up,-8.0,4.37,-13.45,12.03,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,44.41,45.69,3,-1.13,0.15,3463099,0,0,48.0,49.37,2.63,558905,574924,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-40.11,0.0,100.0,Safe R,-38.09,4.37,-37.52,-2.58,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,8642,2864280,0,29.95,70.05,0.0,189719,443824,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,19.46,96.9,3.1,Safe D,14.56,4.37,11.14,8.32,False,False,,,0.0,0.0,,,0.0,presumptive,projected,,,0,,0.0,4791273,2327334,0,59.73,40.27,0.0,2362173,1592564,0,0,3954737
KS-SEN,senate,KS,SEN,Adam Hamilton,Roger Marshall,DEM,REP,REP,REP,-14.42,8.3,91.7,Likely R,-15.24,4.37,-16.41,1.99,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.0,54.0,1,-8.0,0.15,0,3331963,0,42.79,57.21,0.0,397666,531648,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-30.63,0.2,99.8,Safe R,-30.03,4.37,-31.03,0.4,False,False,,,0.0,0.0,,,0.0,presumptive,projected,37.0,49.5,1,-15.5,0.15,508684,8403849,0,34.68,65.32,0.0,503663,948506,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-26.29,0.6,99.4,Safe R,-21.33,4.37,-22.36,-3.93,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,350000,5356520,0,36.85,63.15,0.0,517755,887127,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,33.27,99.9,0.1,Safe D,29.01,4.37,25.91,7.36,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,55.1,30.99,5,24.26,0.194,3804689,1400141,0,66.63,33.37,0.0,1620264,811303,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,0.92,53.1,46.9,Toss-up,8.45,4.37,7.09,-6.17,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.81,40.77,13,7.49,0.268,16312222,12165046,0,49.96,49.04,1.0,290727,285416,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,4.71,67.4,32.6,Lean D,2.73,4.37,-1.44,6.15,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,40.64,44.18,6,-3.54,0.21,7646728,7676445,0,52.35,47.65,0.0,2075476,1888786,0,0,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Adam Schwarze,DEM,REP,,DEM,8.92,80.4,19.6,Likely D,5.97,4.37,4.34,4.58,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.0,44.0,1,-1.0,0.15,4646309,1102851,0,54.46,45.54,0.0,1240448,1037296,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-14.01,8.9,91.1,Likely R,-21.5,4.37,-23.15,9.14,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,39.0,42.0,1,-6.0,0.15,1619368,3394175,0,43.0,57.0,0.0,369602,490003,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-23.15,0.0,89.6,Safe R,-19.79,4.37,-20.58,-2.57,False,True,IND,Seth Bodnar,30.2,10.4,,,0.0,projected,confirmed,,,0,,0.0,23884,1184127,2113231,12.79,53.35,3.66,53986,225172,15448,127468,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,5.23,69.2,30.8,Lean D,-2.64,4.37,-3.27,8.5,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,49.32,39.68,16,9.58,0.28,26822373,8410252,0,51.63,46.5,1.87,2058868,1854034,74566,0,3987467
NE-SEN,senate,NE,SEN,(no Democrat — backs Osborn),Pete Ricketts,DEM,REP,REP,REP,-8.07,32.8,67.2,Lean R,-20.11,4.37,-20.84,12.77,False,True,IND,Dan Osborn,45.96,32.8,,,0.0,,confirmed,,,0,,0.0,0,4866649,3856315,0.0,54.04,0.0,0,358267,0,304744,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,9.34,81.5,18.5,Likely D,-0.01,4.37,2.82,6.52,False,False,,,0.0,0.0,,,0.0,presumptive,projected,48.95,38.67,11,10.29,0.257,9860676,1664338,0,54.67,45.33,0.0,316183,262149,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,18.77,96.4,3.6,Safe D,8.13,4.37,5.63,13.15,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,17623907,15454,0,59.39,40.61,0.0,1730318,1183368,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,17.8,95.6,4.4,Safe D,7.56,4.37,6.14,11.66,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,5019140,32400,0,58.9,41.1,0.0,380724,265653,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,-2.13,41.9,58.1,Toss-up,-8.59,4.37,-11.31,9.19,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,47.04,49.19,10,-1.24,0.25,25979968,10527814,0,48.17,50.26,1.57,1943830,2028324,63358,0,4035512
OK-SEN,senate,OK,SEN,Jim Priest,Kevin Hern,DEM,REP,,REP,-35.52,0.0,100.0,Safe R,-33.87,4.37,-34.95,-0.58,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,263329,9295139,0,32.24,67.76,0.0,353397,742825,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,21.42,98.0,2.0,Safe D,13.07,4.37,14.89,6.53,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,3944598,48166,0,60.71,39.29,0.0,954256,617519,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,25.04,99.2,0.8,Safe D,17.22,4.37,14.16,10.88,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,,,0,,0.0,2602598,139875,0,62.52,37.48,0.0,224656,134692,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-7.95,22.3,77.7,Likely R,-15.24,4.37,-18.12,10.18,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,40.74,45.46,2,-7.72,0.15,8059705,6157141,0,45.17,52.96,1.87,805628,944715,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-29.65,0.2,99.8,Safe R,-28.46,4.37,-29.98,0.33,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.79,49.32,2,-20.53,0.15,209807,2646194,0,35.17,64.83,0.0,104986,193487,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-32.28,0.1,99.9,Safe R,-26.28,4.37,-30.12,-2.15,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,881,5880482,0,33.86,66.14,0.0,726266,1418494,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,0.26,51.0,49.0,Toss-up,-10.83,4.37,-13.88,14.14,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,43.32,37.33,10,5.81,0.25,40284109,7605209,0,49.12,48.87,2.01,3921429,3901279,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,17.17,95.0,5.0,Safe D,6.87,4.37,5.89,11.28,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,14719667,192041,0,58.59,41.41,0.0,1846804,1305498,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-43.22,0.0,100.0,Safe R,-41.99,4.37,-42.69,-0.53,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,22447,3906186,0,28.39,71.61,0.0,151512,382161,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-43.73,0.0,100.0,Safe R,-44.99,4.37,-46.96,3.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,9653,1555543,0,28.14,71.86,0.0,52991,135342,0,0,188334
AK-01,house,AK,01,Matt Schultz,Nick Begich III,DEM,REP,REP,REP,-8.29,31.1,68.9,Lean R,-9.9,4.37,-13.8,5.51,True,False,,Bill Hill,0.0,0.0,,,0.0,confirmed,confirmed,38.0,48.0,1,-13.0,0.15,0,0,0,45.12,53.28,1.6,106688,125975,3783,0,236446
AL-01,house,AL,01,Clyde Jones,Rhett Marques,DEM,REP,,REP,-27.47,0.4,99.6,Safe R,-31.7,4.37,-36.34,8.87,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,37487,0,0,36.26,63.74,0.0,83277,146371,0,0,229648
AL-02,house,AL,02,Shomari Figures,Hampton Harris,DEM,REP,DEM,DEM,-2.44,40.7,59.3,Toss-up,-9.91,4.37,-14.46,12.02,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,827549,214719,0,48.78,51.22,0.0,100104,105118,0,0,205222
AL-03,house,AL,03,Victor McInnis,Mike Rogers,DEM,REP,REP,REP,-42.65,0.0,100.0,Safe R,-42.46,4.37,-47.04,4.39,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,39858,1846490,0,28.67,71.33,0.0,63509,157978,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-62.59,0.0,100.0,Safe R,-62.65,4.37,-66.99,4.4,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13797,832268,0,18.7,81.3,0.0,42404,184299,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-24.71,0.9,99.1,Safe R,-26.13,4.37,-29.51,4.81,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,484501,1352249,0,37.65,62.35,0.0,93184,154336,0,0,247520
AL-06,house,AL,06,Elizabeth Anderson,Gary Palmer,DEM,REP,REP,REP,-30.43,0.2,99.8,Safe R,-31.64,4.37,-34.79,4.36,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,15899,783587,0,34.79,65.21,0.0,85095,159536,0,0,244631
AL-07,house,AL,07,Terri Sewell,Republican candidate (AL-07),DEM,REP,DEM,DEM,33.64,99.9,0.1,Safe D,22.48,4.37,17.99,15.65,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1552149,0,0,66.82,33.18,0.0,140559,69793,0,0,210352
AR-01,house,AR,01,Terri Green,Eric Crawford,DEM,REP,REP,REP,-44.96,0.0,100.0,Safe R,-42.71,4.37,-46.4,1.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,38601,762876,0,27.52,72.48,0.0,53888,141938,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-11.88,12.7,87.3,Likely R,-13.48,4.37,-16.22,4.33,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,798208,3790112,0,44.06,55.94,0.0,99344,126132,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-27.74,0.4,99.6,Safe R,-23.64,4.37,-25.81,-1.93,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,88315,1547665,0,36.13,63.87,0.0,80060,141537,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-41.02,0.0,100.0,Safe R,-37.08,4.37,-40.73,-0.28,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,2197868,0,29.49,70.51,0.0,57968,138590,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Gina Swoboda,DEM,REP,,REP,5.95,71.6,28.4,Lean D,1.05,4.37,-3.14,9.08,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,43.47,41.41,2,1.35,0.15,1290456,222185,0,51.98,46.14,1.88,163994,145588,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,0.49,51.9,48.1,Toss-up,-10.17,4.37,-15.12,15.61,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2341970,7449412,0,50.24,49.76,0.0,146476,145058,0,0,291534
