race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.46,50.54,8.0,0.0,
AK-GOV,2,44.82,53.58,0.0,1.6,Other
AK-SEN,1,45.03,46.97,8.0,0.0,
AK-SEN,2,48.39,50.01,0.0,1.6,Other
ME-SEN,1,47.94,47.06,5.0,0.0,
ME-SEN,2,50.04,48.96,0.0,1.0,Other
AK-01,1,41.86,50.14,8.0,0.0,
AK-01,2,45.46,52.94,0.0,1.6,Other
ME-01,1,62.08,32.92,5.0,0.0,
ME-01,2,64.18,34.82,0.0,1.0,Other
ME-02,1,44.41,50.59,5.0,0.0,
ME-02,2,46.51,52.49,0.0,1.0,Other
