date,days_out,n_polls,gcb_naive_margin,gcb_quality_margin,gcb_correction,approve,disapprove,net_approval,approval_pred_margin,econ_pred_margin,fundamentals_blend,time_weight,gcb_margin,house_pv_dem,house_pv_rep,house_pv_oth,house_pv_margin
2026-05-17,170,460,5.04,5.38,0.34,39.33,57.53,-18.2,6.15,1.88,3.97,0.49,4.66,57618676,50727051,68574,6.36
