race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-8.8,30.8,69.2,Lean R,-13.18,4.66,-13.8,5.0,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.87,53.53,1.6,106098,126565,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.09,2.1,97.9,Safe R,-29.63,4.66,-30.88,9.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,39.45,60.55,0.0,625582,959981,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.47,0.5,99.5,Safe R,-30.5,4.66,-31.57,5.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.76,63.24,0.0,308609,530848,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.74,74.1,25.9,Lean D,-4.25,4.66,-5.59,12.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.7,36.79,11,6.65,0.257,53.37,46.63,0.0,1266255,1106268,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.87,99.7,0.3,Safe D,23.32,4.66,20.82,8.06,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.44,35.56,0.0,7151458,3947085,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.49,97.5,2.5,Safe D,11.58,4.66,11.29,9.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,60.24,39.76,0.0,1346408,888514,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,19.42,96.9,3.1,Safe D,15.88,4.66,14.76,4.66,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.71,40.29,0.0,735135,496005,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.11,31.2,68.8,Lean R,-10.56,4.66,-13.22,8.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.55,43.42,14,-3.09,0.272,47.45,52.55,0.0,3631959,4022867,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,3.75,64.1,35.9,Lean D,-1.71,4.66,-2.21,5.96,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.0,43.0,1,9.0,0.15,51.88,48.12,0.0,1906496,1768550,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,31.59,99.9,0.1,Safe D,25.73,4.66,23.56,8.03,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.8,34.2,0.0,237983,123707,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,3.21,62.1,37.9,Lean D,-12.1,4.66,-13.45,16.65,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,41.0,1,6.0,0.15,51.6,48.4,0.0,600892,563563,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-44.47,0.0,100.0,Safe R,-36.28,4.66,-37.52,-6.95,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.76,72.24,0.0,175895,457647,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,17.96,95.8,4.2,Safe D,12.91,4.66,11.14,6.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,58.98,41.02,0.0,2332587,1622150,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-12.03,12.4,87.6,Likely R,-16.26,4.66,-16.41,4.38,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,43.98,56.02,0.0,408736,520578,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.65,99.9,0.1,Safe D,27.69,4.66,25.91,5.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.52,30.9,4,24.62,0.175,65.82,34.18,0.0,1600547,831021,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,35.94,100.0,0.0,Safe D,30.41,4.66,29.51,6.43,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,67.97,32.03,0.0,1445594,681240,0,0,2126834
ME-GOV,governor,ME,GOV,Hannah Pingree,Robert Charles,DEM,REP,,DEM,11.18,85.9,14.1,Likely D,7.49,4.66,7.09,4.1,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,55.59,44.41,0.0,323527,258436,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,11.84,87.2,12.8,Likely D,-0.36,4.66,-1.44,13.28,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.29,29.92,15,7.13,0.276,55.92,44.08,0.0,2216816,1747446,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Kendall Qualls,DEM,REP,,DEM,8.76,80.0,20.0,Likely D,4.94,4.66,4.34,4.41,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,54.38,45.62,0.0,1238592,1039152,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-18.04,4.1,95.9,Safe R,-20.75,4.66,-20.84,2.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-8.0,0.15,40.98,59.02,0.0,271691,391321,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-11.63,13.2,86.8,Likely R,3.66,4.66,2.82,-14.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,46.65,3,-7.64,0.15,44.19,55.81,0.0,255545,322787,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,6.85,74.5,25.5,Lean D,7.45,4.66,6.14,0.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,53.42,46.58,0.0,345318,301060,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.79,60.6,39.4,Lean D,-1.54,4.66,-3.15,5.94,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.44,42.52,5,-3.74,0.194,51.39,48.61,0.0,534011,505056,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,13.66,90.5,9.5,Likely D,15.38,4.66,12.68,0.98,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.87,33.71,12,16.45,0.262,56.83,43.17,0.0,3303815,2509683,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-4.42,33.6,66.4,Lean R,-10.26,4.66,-11.31,6.89,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.06,46.99,12,0.84,0.262,47.79,52.21,0.0,1928600,2106912,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-31.42,0.1,99.9,Safe R,-34.68,4.66,-34.95,3.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34.29,65.71,0.0,375905,720317,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.85,71.3,28.7,Lean D,15.34,4.66,14.89,-9.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,43.56,2,3.58,0.15,52.93,47.07,0.0,831865,739909,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,15.73,93.5,6.5,Likely D,-0.87,4.66,-1.75,17.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.74,35.45,5,19.29,0.194,57.87,42.13,0.0,2849121,2074496,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,20.11,97.3,2.7,Safe D,15.7,4.66,14.16,5.95,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.1,21.69,2,10.41,0.15,60.06,39.94,0.0,215811,143536,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-12.28,11.9,88.1,Likely R,-16.63,4.66,-18.12,5.84,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43.86,56.14,0.0,782292,1001406,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-26.31,0.6,99.4,Safe R,-29.31,4.66,-29.98,3.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.85,63.15,0.0,109976,188497,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-20.51,2.4,97.6,Safe R,-28.63,4.66,-30.12,9.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,32.0,51.0,1,-19.0,0.15,39.75,60.25,0.0,852472,1292287,0,0,2144759
