race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.1403
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.3909
AK-SEN,50.58,44.98,0.0,,0.0,3.88,8,0.1436
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0171
AR-02,46.5,42.0,0.0,,0.0,0.0,1,1.0
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.1309
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0165
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.1447
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.2431
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0018
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.2679
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0136
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.002
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.8706
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.2443
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.2387
FL-GOV,39.5,43.94,0.3,IND,0.0,0.0,11,0.2064
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.3965
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.5117
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0915
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0006
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.5743
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.2806
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.7937
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.2909
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.3008
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0221
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0992
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.7405
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0394
MA-GOV,55.52,30.9,0.0,,0.0,0.0,4,0.4507
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.1856
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0597
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.4738
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0164
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.1506
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0769
MI-GOV,37.03,30.32,17.84,IND,0.0,0.0,14,0.1863
MI-SEN,40.79,43.28,0.0,,0.0,0.0,7,0.2874
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.1973
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.1159
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.0433
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.5484
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.933
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.4618
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.2679
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.2679
NC-SEN,49.32,39.94,0.59,LIB,0.0,0.0,17,0.2801
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0105
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.4886
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.0597
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0832
