race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,43.06,48.94,8.0,0.0,
AK-GOV,2,46.42,51.98,0.0,1.6,Other
AK-SEN,1,45.28,46.72,8.0,0.0,
AK-SEN,2,48.64,49.76,0.0,1.6,Other
ME-01,1,62.18,32.82,5.0,0.0,
ME-01,2,64.28,34.72,0.0,1.0,Other
ME-02,1,45.09,49.91,5.0,0.0,
ME-02,2,47.19,51.81,0.0,1.0,Other
