race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.9,50.1,8.0,0.0,
AK-GOV,2,45.26,53.14,0.0,1.6,Other
AK-SEN,1,45.52,46.48,8.0,0.0,
AK-SEN,2,48.88,49.52,0.0,1.6,Other
ME-SEN,1,48.22,46.78,5.0,0.0,
ME-SEN,2,50.32,48.68,0.0,1.0,Other
AK-01,1,42.43,49.57,8.0,0.0,
AK-01,2,46.03,52.37,0.0,1.6,Other
ME-01,1,62.73,32.27,5.0,0.0,
ME-01,2,64.83,34.17,0.0,1.0,Other
ME-02,1,44.95,50.05,5.0,0.0,
ME-02,2,47.05,51.95,0.0,1.0,Other
