race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,46.17,50.17,0.0,,0.0,0.0,2,0.3205
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.1481
AK-SEN,49.44,44.3,0.0,,0.0,6.1,10,0.166
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0065
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.3789
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.0496
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0063
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.9117
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.3136
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.0921
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0007
CA-GOV,55.2,32.44,0.0,,0.0,0.0,3,0.6925
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.1015
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0052
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0008
FL-13,39.0,41.0,0.0,,0.0,0.0,1,0.5
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.3299
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0926
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0905
FL-GOV,38.23,41.57,1.8,NPA,0.0,0.0,14,0.1895
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.1502
GA-GOV,51.49,39.89,0.0,,0.0,0.0,2,0.4345
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0347
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0002
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.2176
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.1063
IA-GOV,47.75,43.35,0.0,,0.0,0.0,2,0.6504
IA-SEN,45.78,45.56,0.0,,0.0,0.0,6,0.4782
ID-SEN,35.63,41.47,0.0,,0.0,0.0,2,0.3869
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0084
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0376
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.2806
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0149
MA-GOV,55.88,30.95,0.0,,0.0,0.0,5,0.3068
MA-SEN,55.03,30.16,0.0,,0.0,0.0,6,0.2004
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0226
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.1795
ME-SEN,54.97,44.98,0.0,,0.0,0.0,2,0.3909
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.258
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0292
MI-GOV,44.43,35.22,7.18,IND,0.0,0.0,16,0.153
MI-SEN,43.72,42.01,0.0,,0.0,0.0,11,0.3586
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0748
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.3
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.1627
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.6447
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.2078
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.3536
MT-SEN,25.0,44.0,20.0,IND,0.0,0.0,1,0.8312
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.175
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.1015
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.1015
NC-SEN,48.57,37.01,1.62,LIB,0.0,0.0,19,0.1564
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.4061
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.004
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.1851
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.1505
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0315
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.1862
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.0476
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0001
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.5743
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.3008
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.116
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0124
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0597
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.0597
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.0597
NY-21,44.0,45.0,0.0,,0.0,0.0,1,0.6447
NY-GOV,49.9,33.65,0.78,LIB,0.0,0.0,12,0.0748
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.25
OH-GOV,48.87,47.46,0.19,LIB,0.0,0.0,15,0.1943
OH-SEN,50.88,45.35,0.2,LIB,0.0,0.0,13,0.2302
OR-GOV,45.0,43.56,0.0,,0.0,0.0,2,0.2299
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0655
PA-08,46.0,45.0,0.0,,0.0,0.0,2,0.4162
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0919
PA-GOV,51.13,30.63,0.0,,0.0,0.0,8,0.3216
RI-GOV,38.9,20.8,18.9,IND,0.0,0.0,1,0.4559
