race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.7236
AK-GOV,38.0,16.0,0.0,,0.0,21.0,1,0.7071
AK-SEN,48.06,46.46,0.0,,0.0,0.0,6,0.1428
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0884
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.6752
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0852
AZ-06,42.0,41.0,0.0,,0.0,0.0,1,0.0452
AZ-GOV,43.33,37.08,0.0,,0.0,0.0,8,0.1613
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0094
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0702
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0103
FL-GOV,34.06,36.37,5.77,IND,0.0,0.0,6,0.2436
GA-SEN,42.94,41.33,0.0,,0.0,0.0,5,0.0066
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.003
IA-03,45.0,42.0,0.0,,0.0,0.0,1,0.0597
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,0.3455
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.114
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.5117
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.2031
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.4281
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.3457
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.3078
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.7937
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0844
MI-04,42.0,44.0,0.0,,0.0,0.0,1,0.1063
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.3969
MI-GOV,37.13,36.0,16.15,IND,0.0,0.0,10,0.2857
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.1899
MN-01,41.0,44.0,0.0,,0.0,0.0,1,0.5878
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.5978
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.2232
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.5743
NC-SEN,48.53,36.72,0.0,,0.0,0.0,9,0.1606
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0544
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.308
NH-02,51.18,38.82,0.0,,0.0,0.0,4,0.1397
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0432
NH-SEN,46.76,42.09,0.0,,0.0,0.0,10,0.1569
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0016
NV-GOV,41.81,43.7,0.0,,0.0,0.0,3,0.3182
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.1688
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.8123
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.8123
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.8123
NY-GOV,50.21,32.6,1.55,LIB,0.0,0.0,8,0.4297
OH-GOV,49.69,44.11,0.0,,0.0,0.0,9,0.1464
OH-SEN,48.04,48.13,0.0,,0.0,0.0,6,0.1878
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.6015
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.0412
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0149
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0532
PA-GOV,54.99,37.08,0.0,,0.0,0.0,3,0.3316
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.3098
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0092
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0206
TX-GOV,41.94,49.19,1.21,LIB,0.0,0.0,4,0.6004
TX-SEN,44.95,45.61,0.9,LIB,0.0,0.0,5,0.2119
VA-01,40.0,41.0,0.0,,0.0,0.0,1,0.0096
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.4287
WI-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.032
