race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,50.51,44.93,0.0,,0.0,3.84,9,0.2009
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.2031
FL-SEN,39.77,45.88,0.0,,0.0,0.0,6,0.6701
GA-SEN,48.54,43.48,0.0,,0.0,0.0,7,0.1615
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.4512
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.1539
KY-SEN,37.0,49.5,0.0,,0.0,0.0,1,0.0611
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.104
ME-SEN,47.81,40.77,0.0,,0.0,0.0,13,0.275
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.0571
MN-SEN,46.0,44.0,0.0,,0.0,0.0,1,0.007
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.8507
NC-SEN,48.98,39.13,0.86,LIB,0.0,0.0,14,0.2683
NH-SEN,47.83,38.91,0.0,,0.0,0.0,10,0.1212
OH-SEN,47.04,49.19,0.0,,0.0,0.0,10,0.2838
SC-SEN,40.74,45.46,0.0,,0.0,0.0,2,0.1293
SD-SEN,31.79,49.32,0.0,,0.0,0.0,2,0.1386
TX-SEN,45.16,45.11,1.36,LIB,0.0,0.0,8,0.1429
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0266
AZ-GOV,43.26,37.22,0.0,,0.0,0.0,9,0.0452
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0031
FL-GOV,39.52,43.95,0.3,IND,0.0,0.0,11,0.32
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.7937
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0343
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.1288
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0926
MI-GOV,35.14,30.51,15.66,IND,0.0,0.0,13,0.1271
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.7579
NH-GOV,39.0,45.99,0.0,,0.0,0.0,2,0.2452
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.1781
NY-GOV,50.21,33.99,0.89,OTH,0.0,0.0,11,0.2182
OH-GOV,47.06,46.99,0.0,,0.0,0.0,12,0.2097
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.1809
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.2474
RI-GOV,28.0,15.0,20.0,IND,0.0,0.0,1,0.933
TN-GOV,32.0,51.0,0.0,,0.0,0.0,1,0.0024
TX-GOV,41.95,49.19,1.21,LIB,0.0,0.0,5,0.1454
WI-GOV,44.24,40.63,0.0,,0.0,0.0,4,0.3778
AK-01,38.0,48.0,0.0,,0.0,0.0,1,0.0021
AZ-01,43.47,41.41,0.0,,0.0,0.0,2,0.0256
AZ-06,43.0,42.0,0.0,,0.0,0.0,1,0.4353
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0028
CO-03,39.0,46.67,0.0,,0.0,0.0,2,0.3125
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0211
FL-27,34.0,45.0,0.0,,0.0,0.0,1,0.0021
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.3703
IA-01,42.5,42.0,0.0,,0.0,0.0,1,0.0009
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.8909
IA-03,43.03,45.59,0.0,,0.0,0.0,2,0.2266
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.2387
MI-04,42.0,45.38,0.0,,0.0,0.0,2,0.3008
MI-07,45.0,41.0,0.0,,0.0,0.0,1,0.0184
MN-01,41.0,46.96,0.0,,0.0,0.0,2,0.3491
NC-01,42.5,43.0,4.5,LIB,0.0,0.0,1,0.1727
NC-10,37.5,51.5,0.0,,0.0,0.0,1,0.4156
NC-14,39.0,47.5,0.0,,0.0,0.0,1,0.4156
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0164
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.1291
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0005
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0508
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.2443
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.2443
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.2443
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.268
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.016
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0062
TX-23,42.5,44.5,0.0,,0.0,0.0,1,0.4061
VA-01,43.01,44.0,0.0,,0.0,0.0,2,0.2093
WI-01,42.5,46.0,0.0,,0.0,0.0,1,0.4559
WI-03,48.47,47.37,0.0,,0.0,0.0,2,0.1289
