race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,43.03,48.97,8.0,0.0,
AK-GOV,2,46.39,52.01,0.0,1.6,Other
AK-SEN,1,45.19,46.81,8.0,0.0,
AK-SEN,2,48.55,49.85,0.0,1.6,Other
ME-01,1,62.14,32.86,5.0,0.0,
ME-01,2,64.24,34.76,0.0,1.0,Other
ME-02,1,45.05,49.95,5.0,0.0,
ME-02,2,47.15,51.85,0.0,1.0,Other
