race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,36.18,49.58,7.76,IND,0.0,2.22,5,0.5069
AK-SEN,47.62,47.92,0.64,NPA,0.03,1.43,13,0.1809
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.4994
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.2236
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.4454
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.3787
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.933
AR-SEN,46.76,44.32,2.58,LIB,0.0,0.0,3,0.5206
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0017
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.2443
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.084
AZ-GOV,47.52,37.22,1.41,IND,0.0,0.0,15,0.3176
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.2806
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.4774
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.3648
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.5878
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.2813
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0002
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.5179
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.5236
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.691
FL-13,42.02,46.86,1.78,IND,0.0,0.0,3,0.5862
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.4886
FL-22,50.0,50.0,0.0,,0.0,0.0,1,0.933
FL-25,51.0,39.0,0.0,,0.0,0.0,1,0.0969
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0242
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.1769
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.1581
GA-GOV,50.2,45.86,0.0,,0.0,0.0,7,0.3701
GA-SEN,53.98,43.02,0.0,,0.0,0.0,10,0.1129
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.25
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.2971
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0285
IA-GOV,49.43,44.02,0.0,,0.0,0.0,5,0.3538
IA-SEN,46.43,47.28,0.0,,0.0,0.0,9,0.2432
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.5842
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.691
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.5859
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.7579
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0022
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.5484
KS-SEN,43.2,47.03,0.0,,0.0,0.0,3,0.4424
KY-06,44.9,44.95,0.0,,0.0,0.0,3,0.3653
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.004
MA-GOV,53.13,32.73,0.0,,0.0,0.0,7,0.234
MA-SEN,51.23,30.31,0.0,,0.0,0.0,8,0.1936
MD-01,39.0,52.0,0.0,,0.0,0.0,1,0.6447
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.7579
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.1987
ME-GOV,50.81,38.39,5.69,IND,0.0,0.0,4,0.4783
ME-SEN,48.26,45.65,0.0,,0.0,0.0,5,0.5932
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0691
MI-07,48.08,46.08,0.0,,0.0,0.0,2,0.6502
MI-10,44.99,44.98,0.0,,0.0,0.0,2,0.4813
MI-GOV,49.47,42.67,0.6,IND,0.0,0.0,22,0.2296
MI-SEN,45.73,46.94,0.0,,0.0,0.0,22,0.3861
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.02
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.2806
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.0804
MN-SEN,49.71,42.88,0.0,,0.0,0.0,3,0.0581
MS-SEN,39.49,45.44,3.54,IND,0.0,0.0,2,0.6852
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.2013
MT-SEN,29.54,44.7,15.91,IND,0.0,0.0,6,0.5066
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.1412
NC-03,41.0,44.0,0.0,,0.0,0.0,1,0.7405
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0272
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0272
NC-SEN,50.06,40.36,0.75,LIB,0.0,0.0,27,0.2795
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.1088
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0011
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.0496
NE-SEN,47.0,46.63,0.0,,0.0,0.0,4,0.2689
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.0583
NH-GOV,38.17,44.73,0.0,,0.0,0.0,4,0.1754
NH-SEN,46.63,42.63,0.0,,0.0,0.0,16,0.0681
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.1539
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.0806
NM-GOV,41.4,25.66,0.0,,0.0,0.0,2,0.6599
NV-02,48.0,46.0,0.0,,0.0,0.0,1,0.4559
NV-GOV,43.14,49.05,0.0,,0.0,0.0,10,0.2962
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0033
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.016
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.464
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.63
NY-21,43.03,39.21,4.83,IND,0.0,0.0,2,0.5117
NY-GOV,49.35,37.41,0.13,LIB,0.0,0.0,16,0.1285
OH-07,46.47,39.16,0.0,,0.0,0.0,5,0.6888
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.067
OH-10,41.0,47.01,1.98,LIB,0.0,0.0,2,0.5438
OH-15,37.88,42.17,7.95,LIB,0.0,0.0,2,0.5892
OH-GOV,47.69,48.29,0.18,LIB,0.0,0.0,19,0.1964
OH-SEN,50.65,45.83,0.09,LIB,0.0,0.0,17,0.2208
OK-SEN,25.0,49.0,4.0,IND,0.0,0.0,1,0.8123
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.1413
PA-01,42.96,47.03,0.0,,0.0,0.0,3,0.3019
PA-07,47.0,43.0,0.0,,0.0,0.0,1,0.3618
PA-08,46.51,45.0,0.0,,0.0,0.0,3,0.1723
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0246
PA-GOV,52.77,35.68,0.0,,0.0,0.0,11,0.1877
RI-GOV,33.0,16.0,18.0,IND,0.0,0.0,1,0.0611
RI-SEN,52.0,34.82,0.0,,0.0,0.0,2,0.1804
SC-01,44.5,46.5,2.5,LIB,0.0,0.0,1,0.5743
SC-07,36.7,41.1,0.0,,0.0,0.0,1,0.6598
SC-GOV,39.66,47.0,0.0,,0.0,0.0,2,0.7558
SC-SEN,44.73,47.89,0.0,,0.0,0.0,3,0.1035
SD-SEN,35.08,52.22,0.0,,0.0,0.0,5,0.1225
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.0395
TX-15,48.36,45.85,0.0,,0.0,0.0,3,0.2652
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.0266
TX-28,35.5,44.0,0.0,,0.0,0.0,1,0.2939
TX-34,40.79,43.36,0.0,,0.0,0.0,2,0.1662
TX-GOV,43.83,47.93,0.92,LIB,0.0,0.0,22,0.3525
TX-SEN,46.02,44.34,0.96,LIB,0.0,0.0,26,0.3057
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0137
VA-02,47.0,47.0,0.0,,0.0,0.0,1,0.4665
VA-05,44.0,47.0,0.0,,0.0,0.0,1,0.7236
VT-01,60.96,25.34,1.66,IND,0.0,0.0,2,0.4211
VT-GOV,30.95,43.32,2.34,OTH,0.0,0.0,2,0.4211
WA-03,41.67,42.92,0.0,,0.0,0.0,2,0.2589
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.1504
WI-01,47.88,49.02,0.0,,0.0,0.0,2,0.4502
WI-03,49.96,46.05,0.0,,0.0,0.0,5,0.161
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.1612
WI-GOV,47.21,43.73,0.0,,0.0,0.0,4,0.4756
