race_code,round,dem,rep,other,exhausted,eliminated
AK-GOV,1,41.21,50.79,8.0,0.0,
AK-GOV,2,44.57,53.83,0.0,1.6,Other
AK-SEN,1,44.86,47.14,8.0,0.0,
AK-SEN,2,48.22,50.18,0.0,1.6,Other
ME-SEN,1,47.7,47.3,5.0,0.0,
ME-SEN,2,49.8,49.2,0.0,1.0,Other
AK-01,1,41.61,50.39,8.0,0.0,
AK-01,2,45.21,53.19,0.0,1.6,Other
ME-01,1,61.77,33.23,5.0,0.0,
ME-01,2,63.87,35.13,0.0,1.0,Other
ME-02,1,44.38,50.62,5.0,0.0,
ME-02,2,46.48,52.52,0.0,1.0,Other
